LAST, FIRST, ID, DEBUT
Ball,Jeff,ballj003,06/10/1998
Ball,Jim,ballj101,09/21/1907
Ball,Neal,balln101,09/12/1907
Ballanfant,Lee,balll901,04/14/1936
Ballard,Jeff,ballj002,05/09/1987
Ballenger,Pelham,ballp101,05/07/1928
Baller,Jay,ballj001,09/19/1982
Ballina,Frank,ballf901,04/08/1991
Ballinger,Mark,ballm101,08/06/1971
Ballou,Win,ballw101,08/24/1925
Balsamo,Tony,balst101,04/14/1962
Balsley,Darren,balsd801,05/17/2003
Bamberger,George,bambg101,04/19/1951
Bamberger,Hal,bambh101,09/15/1948
Bancker,Studs,bancs101,04/19/1875
Bancroft,Dave,bancd101,04/14/1915
Bancroft,Frank,bancf801,05/01/1880
Bando,Chris,bandc001,08/13/1981
Bando,Sal,bands101,09/03/1966
Bane,Eddie,banee101,07/04/1973
Baney,Dick,baned101,07/11/1969
Banister,Jeff,banij001,07/23/1991
Bankhead,Dan,bankd101,08/26/1947
Bankhead,Scott,banks001,05/25/1986
Banks,Brian,bankb001,09/09/1996
Banks,Ernie,banke101,09/17/1953
Banks,George,bankg101,04/15/1962
Banks,Josh,bankj001,09/11/2007
Banks,Willie,bankw001,07/31/1991
Bankston,Bill,bankb101,08/05/1915
Bankston,Wes,bankw002,07/02/2008
Banning,Jim,bannj102,09/27/1888
Bannister,Alan,banna001,07/13/1974
Bannister,Brian,bannb001,04/05/2006
Bannister,Floyd,bannf001,04/19/1977
Bannon,Jimmy,bannj101,06/15/1893
Bannon,Tom,bannt101,05/10/1895
Banta,Jack,bantj101,09/18/1947
Baptist,Travis,baptt001,08/01/1998
Barajas,Rod,barar001,09/25/1999
Barbare,Walter,barbw101,09/17/1914
Barbary,Red,barbr101,05/22/1943
Barbeau,Jap,barbj101,09/27/1905
Barbee,Dave,barbd101,07/29/1926
Barber,Brian,barbb002,08/12/1995
Barber,Charlie,barbc101,04/17/1884
Barber,Steve,barbs102,04/21/1960
Barber,Steve,barbs101,04/09/1970
Barber,Turner,barbt101,08/19/1915
Barberich,Frank,barbf101,09/17/1907
Barberie,Bret,barbb001,06/16/1991
Barbieri,Jim,barbj102,07/05/1966
Barcelo,Lorenzo,barcl001,07/22/2000
Barclay,Curt,barcc101,04/21/1957
Barclay,George,barcg101,04/17/1902
Bard,Daniel,bardd001,05/13/2009
Bard,Josh,bardj001,08/23/2002
Barden,Brian,bardb001,04/03/2007
Bare,Ray,barer101,07/30/1972
Barfield,Jesse,barfj001,09/03/1981
Barfield,John,barfj002,09/07/1989
Barfield,Josh,barfj003,04/03/2006
Barfoot,Clyde,barfc101,04/13/1922
Bargar,Greg,bargg001,07/17/1983
Barger,Cy,bargc101,08/30/1906
Bark,Brian,barkb001,07/06/1995
Barker,Al,barka101,06/01/1871
Barker,Glen,barkg001,04/07/1999
Barker,Kevin,barkk001,08/19/1999
Barker,Len,barkl001,09/14/1976
Barker,Ray,barkr102,09/13/1960
Barker,Richie,barkr001,04/25/1999
Barker,Sean,barks001,06/06/2007
Barkett,Andy,barka001,05/28/2001
Barkley,Brian,barkb002,05/28/1998
Barkley,Jeff,barkj001,09/16/1984
Barkley,Red,barkr101,09/02/1937
Barkley,Sam,barks101,05/01/1884
Barksdale,Lance,barkl901,05/29/2000
Barlick,Al,barla901,09/08/1940
Barlow,Mike,barlm101,06/18/1975
Barlow,Tom,barlt101,05/02/1872
Barmes,Bruce,barmb101,09/13/1953
Barmes,Clint,barmc001,09/05/2003
Barna,Babe,barnb102,06/16/1937
Barnabe,Charlie,barnc101,04/14/1927
Barnes,Bill,barnb103,09/27/1884
Barnes,Bob,barnb104,07/08/1924
Barnes,Brian,barnb001,09/14/1990
Barnes,Eppie,barne101,09/24/1923
Barnes,Frank,barnf101,04/18/1929
Barnes,Frank,barnf102,09/22/1957
Barnes,Honey,barnh101,04/20/1926
Barnes,Jesse,barnj102,07/30/1915
Barnes,John,barnj001,09/16/2000
Barnes,Junie,barnj101,09/12/1934
Barnes,Larry,barnl001,04/11/2001
Barnes,Lute,barnl102,08/06/1972
Barnes,Red,barnr104,09/29/1927
Barnes,Rich,barnr101,07/18/1982
Barnes,Ron,barnr901,06/15/1990
Barnes,Ross,barnr102,05/05/1871
Barnes,Sam,barns101,09/14/1921
Barnes,Skeeter,barns001,09/06/1983
Barnes,Virgil,barnv101,09/25/1919
Barnett,Jack,burnj107,07/02/1907
Barnett,Larry,barnl901,04/08/1969
Barnett,Mike,barnm801,04/01/2002
Barney,Darwin,barnd001,08/12/2010
Barney,Ed,barne104,07/22/1915
Barney,Rex,barnr103,08/18/1943
Barnhart,Clyde,barnc102,09/22/1920
Barnhart,Edgar,barne103,09/23/1924
Barnhart,Les,barnl101,09/22/1928
Barnhart,Vic,barnv102,10/01/1944
Barnicle,George,barng101,09/06/1939
Barnie,Billy,barnb101,05/07/1874
Barnowski,Ed,barne102,09/08/1965
Barnum,George,barng901,04/17/1890
Barnwell,Chris,barnc001,06/20/2006
Barojas,Salome,baros001,04/11/1982
Barone,Daniel,barod001,08/10/2007
Barone,Dick,barod101,09/22/1960
Barr,Bob,barrb101,06/23/1883
Barr,Bob,barrb103,09/11/1935
Barr,George,barrg901,09/04/1931
Barr,Jim,barrj101,07/31/1971
Barr,Scotty,barrs102,08/22/1908
Barr,Steve,barrs103,10/01/1974
Barragan,Cuno,barrc101,09/01/1961
Barranca,German,barrg101,09/02/1979
Barrett,Bill,barrb102,07/08/1871
Barrett,Bill,barrb105,05/13/1921
Barrett,Bob,barrb104,04/30/1923
Barrett,Dick,barrd101,06/27/1933
Barrett,Frank,barrf104,10/01/1939
Barrett,Jimmy,barrj103,09/13/1899
Barrett,John,barru101,09/18/1872
Barrett,Johnny,barrj106,04/14/1942
Barrett,Lance,barrl901,10/01/2010
Barrett,Marty,barrm101,06/24/1884
Barrett,Marty,barrm001,09/06/1982
Barrett,Michael,barrm003,09/19/1998
Barrett,Red,barrr101,09/15/1937
Barrett,Ted,barrt901,05/27/1994
Barrett,Tim,barrt001,07/18/1988
Barrett,Tom,barrt002,07/02/1988
Barrios,Francisco,barrf101,08/18/1974
Barrios,Jose,barrj102,04/23/1982
Barrios,Manuel,barrm002,09/16/1997
Barron,Frank,barrf103,08/19/1914
Barron,Jim,barrj901,05/08/1875
Barron,Mark,barrm901,09/28/1992
Barron,Red,barrr103,06/10/1929
Barron,Tony,barrt003,06/02/1996
Barrow,Ed,barre801,04/22/1903
Barrows,Cuke,barrc102,09/18/1909
Barrows,Frank,barrf102,05/20/1871
Barry,Dan,barrd901,04/11/1928
Barry,Ed,barre101,08/27/1905
Barry,Hardin,barrh101,06/21/1912
Barry,Jack,barrj104,07/13/1908
Barry,Jeff,barrj001,06/09/1995
Barry,Kevin,barrk001,06/26/2006
Barry,Rich,barrr102,07/04/1969
Barry,Scott,barrs901,06/04/2006
Barry,Shad,barrs101,05/30/1899
Barry,Tom,barrt101,04/15/1904
Barston,Mike,barsm901,04/28/1979
Bartee,Kimera,bartk001,04/03/1996
Bartell,Dick,bartd101,10/02/1927
Barthelson,Bob,bartb103,07/04/1944
Barthmaier,Jimmy,bartj002,06/27/2008
Barthold,John,bartj101,05/17/1904
Bartholomew,Les,bartl101,04/11/1928
Bartirome,Tony,bartt101,04/19/1952
Bartlett,Jason,bartj001,08/03/2004
Bartley,Bill,bartb102,09/15/1903
Bartley,Boyd,bartb104,05/30/1943
Bartling,Irv,barti101,09/08/1938
Barton,Bob,bartb101,09/17/1965
Barton,Brian,bartb001,04/01/2008
Barton,Daric,bartd001,09/10/2007
Barton,Harry,barth101,04/15/1905
Barton,Shawn,barts001,08/06/1992
Barton,Vince,bartv101,07/17/1931
Bartosch,Dave,bartd102,04/28/1945
Bartosh,Cliff,bartc001,05/15/2004
Bartson,Charlie,bartc101,05/14/1890
Barzilla,Philip,barzp001,06/11/2006
Basak,Chris,basac001,06/09/2007
Basgall,Monty,basgm101,04/19/1948
Bashang,Al,basha101,07/30/1912
Bashore,Walt,bashw101,07/14/1936
Basil,Steve,basis901,04/14/1936
Basinski,Eddie,basie101,05/20/1944
Baskette,Jim,baskj101,09/22/1911
Bass,Anthony,bassa001,06/13/2011
Bass,Brian,bassb001,04/01/2008
Bass,Dick,bassd102,09/21/1939
Bass,Doc,bassd101,07/29/1918
Bass,John,bassj101,05/04/1871
Bass,Kevin,bassk001,04/09/1982
Bass,Norm,bassn101,04/23/1961
Bass,Randy,bassr101,09/03/1977
Bassett,Charley,bassc101,07/22/1884
Bassler,Johnny,bassj102,07/11/1913
Bastardo,Antonio,basta001,06/02/2009
Bastian,Charlie,bastc101,08/18/1884
Baswell,Jack,baswj901,05/18/1979
Batch,Emil,batce101,09/13/1904
Batchelder,Joe,batcj101,09/29/1923
Batchelor,Rich,batcr001,09/03/1993
Bateman,John,batej102,04/19/1963
Bates,Aaron,batea001,07/06/2009
Bates,Billy,bateb001,08/17/1989
Bates,Bud,bateb101,09/16/1939
Bates,Charlie,batec101,09/22/1927
Bates,Del,bated101,05/06/1970
Bates,Dick,bated102,04/27/1969
Bates,Frank,batef101,10/07/1898
Bates,Jason,batej001,04/26/1995
Bates,John,batej103,08/25/1889
Bates,Johnny,batej101,04/12/1906
Bates,Ray,bater101,05/31/1913
Bathe,Bill,bathb001,04/12/1986
Batista,Miguel,batim001,04/11/1992
Batista,Rafael,batir101,06/17/1973
Batista,Tony,batit001,06/03/1996
Batiste,Kevin,batik001,06/13/1989
Batiste,Kim,batik002,09/08/1991
Batsch,Bill,batsb101,09/09/1916
Battam,Larry,battl101,09/28/1895
Batten,George,battg101,09/28/1912
Battey,Earl,batte101,09/10/1955
Battin,Joe,battj102,08/11/1871
Battle,Allen,batta001,04/26/1995
Battle,Howard,batth001,09/05/1995
Battle,Jim,battj101,09/09/1927
Batton,Chris,battc101,09/19/1976
Batts,Matt,battm101,09/10/1947
Bauer,Al,bauea101,09/22/1884
Bauer,Hank,baueh101,09/06/1948
Bauer,Lou,bauel101,08/13/1918
Bauer,Rick,bauer001,09/02/2001
Bauers,Russ,bauer101,08/20/1936
Baughman,Justin,baugj001,05/17/1998
Baumann,Frank,baumf102,07/31/1955
Baumann,Paddy,baump101,08/10/1911
Baumer,Jim,baumj102,09/14/1949
Baumgardner,George,baumg101,04/14/1912
Baumgarten,Ross,baumr101,08/16/1978
Baumgartner,Harry,baumh101,09/06/1920
Baumgartner,John,baumj101,04/14/1953
Baumgartner,Stan,baums101,06/26/1914
Baumholtz,Frank,baumf101,04/15/1947
Bausewine,George,bausg101,09/14/1889
Bauta,Ed,baute101,07/06/1960
Bautista,Danny,bautd001,09/15/1993
Bautista,Denny,bautd002,05/25/2004
Bautista,Jose,bautj001,04/09/1988
Bautista,Jose,bautj002,04/04/2004
Baxes,Jim,baxej101,04/11/1959
Baxes,Mike,baxem101,04/17/1956
Baxter,Mike,baxtm001,09/06/2010
Baxter,Moose,baxtj101,04/19/1907
Bay,Harry,bay-h101,07/23/1901
Bay,Jason,bay-j001,05/23/2003
Bayer,Burley,byerb102,06/17/1899
Bayless,Dick,bayld101,09/09/1908
Bayliss,Jonah,baylj001,06/21/2005
Baylor,Don,bayld001,09/18/1970
Bayne,Bill,baynb101,09/20/1919
Bazardo,Yorman,bazay001,05/26/2005
Beach,Jack,beacj101,05/01/1884
Beachy,Brandon,beacb001,09/20/2010
Beadle,Dave,beatd102,06/17/1884
Beal,Damien,beald901,08/24/2007
Beall,Bob,bealb101,05/12/1975
Beall,Johnny,bealj101,04/17/1913
Beall,Walter,bealw101,09/03/1924
Beals,Tommy,bealt101,07/27/1871
Beam,Alex,beama101,05/25/1889
Beam,Ernie,beame101,05/02/1895
Beam,T.J.,beamt002,06/17/2006
Beamon,Charlie,beamc102,09/26/1956
Beamon,Charlie,beamc101,09/11/1978
Beamon,Trey,beamt001,08/04/1996
Bean,Belve,beanb101,05/30/1930
Bean,Bill,beanb002,04/25/1987
Bean,Colter,beanc001,04/26/2005
Bean,Ed,beane901,06/03/1994
Bean,Joe,beanj101,04/28/1902
Beane,Billy,beanb001,09/13/1984
Beard,Dave,beard001,07/16/1980
Beard,Mike,bearm101,09/07/1974
Beard,Ollie,bearo101,04/17/1889
Beard,Ralph,bearr101,06/29/1954
Beard,Ted,beart101,09/05/1948
Bearden,Gene,bearg102,05/10/1947
Beardsley,John,bearj901,06/02/1871
Beare,Gary,bearg101,09/07/1976
Bearnarth,Larry,bearl101,04/16/1963
Bearse,Kevin,beark001,04/15/1990
Beasley,Chris,beasc001,07/20/1991
Beasley,Lew,beasl101,05/21/1977
Beasley,Tony,beast801,04/03/2006
Beatin,Ed,beate101,08/02/1887
Beato,Pedro,beatp001,04/01/2011
Beattie,Jim,beatj001,04/25/1978
Beatty,Blaine,beatb001,09/16/1989
Beatty,Desmond,beatd101,09/28/1914
Beauchamp,Jim,beauj101,09/22/1963
Beaumont,Ginger,beaug101,04/21/1899
Beavan,Blake,beavb001,07/03/2011
Beavens,Edward,beave101,05/09/1871
Beazley,Johnny,beazj101,09/28/1941
Becannon,Buck,becab101,10/15/1884
Becannon,William,becaw901,05/01/1883
Bechler,Steve,bechs001,09/06/2002
Bechtel,George,bechg101,05/20/1871
Beck,Bob,beckb901,04/25/1979
Beck,Boom-Boom,beckb104,09/22/1924
Beck,Chad,beckc001,09/13/2011
Beck,Clyde,beckc101,05/19/1926
Beck,Erve,becke101,09/19/1899
Beck,Frank,beckf102,05/02/1884
Beck,Fred,beckf101,04/14/1909
Beck,George,beckg102,05/15/1914
Beck,Rich,beckr101,09/14/1965
Beck,Rod,beckr001,05/06/1991
Beck,Zinn,beckz101,09/14/1913
Beckendorf,Heinie,beckh101,04/16/1909
Becker,Beals,beckb101,04/19/1908
Becker,Bob,beckb102,09/06/1897
Becker,Charlie,beckc102,08/02/1911
Becker,Heinz,beckh102,04/21/1943
Becker,Joe,beckj102,05/10/1936
Becker,Marty,beckm101,09/08/1915
Becker,Rich,beckr002,09/10/1993
Beckert,Glenn,beckg101,04/12/1965
Beckett,Josh,beckj002,09/04/2001
Beckett,Robbie,beckr003,09/12/1996
Beckham,Gordon,beckg001,06/04/2009
Beckley,Jake,beckj103,06/20/1888
Beckman,Jim,beckj101,07/27/1927
Beckmann,Bill,beckb103,05/02/1939
Beckwith,Joe,beckj001,07/21/1979
Becquer,Julio,becqj101,09/13/1955
Bedard,Erik,bedae001,04/17/2002
Bedell,Howie,bedeh101,04/10/1962
Bedford,Gene,bedfg101,06/25/1925
Bedgood,Phil,bedgp101,09/20/1922
Bedient,Hugh,bedih101,04/26/1912
Bednar,Andy,bedna101,09/06/1930
Bedrosian,Steve,bedrs001,08/14/1981
Beebe,Fred,beebf101,04/17/1906
Beebe,W.S.,beebw901,04/27/1872
Beech,Matt,beecm001,08/08/1996
Beecher,Ed,beece101,06/28/1887
Beecher,Roy,beecr101,09/29/1907
Beeler,Jodie,beelj101,09/21/1944
Beene,Andy,beena001,09/22/1983
Beene,Fred,beenf101,09/18/1968
Beers,Clarence,beerc101,05/02/1948
Beggs,Joe,beggj101,04/19/1938
Begley,Jim,beglj101,05/28/1924
Behan,Petie,behap101,09/16/1921
Behel,Steve,behes101,09/27/1884
Behenna,Rick,beher001,04/12/1983
Behle,Frank,behlf901,07/06/1895
Behney,Mel,behnm101,08/14/1970
Behrman,Hank,behrh101,04/17/1946
Beimel,Joe,beimj001,04/08/2001
Beirne,Kevin,beirk001,05/17/2000
Bejma,Ollie,bejmo101,04/24/1934
Belanger,Mark,belam101,08/07/1965
Belardi,Wayne,belaw101,04/18/1950
Belcher,Kevin,belck001,09/03/1990
Belcher,Tim,belct001,09/06/1987
Belden,Ira,beldi101,09/17/1897
Belinda,Stan,belis001,09/08/1989
Belinsky,Bo,belib101,04/18/1962
Belisario,Ronald,belir001,04/07/2009
Belisle,Matt,belim001,09/07/2003
Belitz,Todd,belit001,09/04/2000
Belk,Tim,belkt001,06/25/1996
Bell,Beau,bellb102,04/16/1935
Bell,Bill,bellb101,09/05/1952
Bell,Buddy,bellb001,04/15/1972
Bell,Charlie,bellc101,10/13/1889
Bell,David,belld002,05/03/1995
Bell,Derek,belld001,06/28/1991
Bell,Eric,belle001,09/24/1985
Bell,Fern,bellf102,04/17/1939
Bell,Frank,bellf101,07/07/1885
Bell,Gary,bellg102,06/01/1958
Bell,George,bellg101,04/17/1907
Bell,George,bellg001,04/09/1981
Bell,Gus,bellg103,05/30/1950
Bell,Heath,bellh001,08/24/2004
Bell,Hi,bellh101,04/16/1924
Bell,Jack,bellr103,09/16/1907
Bell,Jay,bellj001,09/29/1986
Bell,Jerry,bellj101,09/06/1971
Bell,Josh,bellj004,07/01/2010
Bell,Juan,bellj003,09/06/1989
Bell,Kevin,bellk101,06/16/1976
Bell,Les,belll101,09/17/1923
Bell,Mike,bellm001,05/02/1990
Bell,Mike,bellm003,07/20/2000
Bell,Ralph,bellr101,07/16/1912
Bell,Rob,bellr003,04/08/2000
Bell,Terry,bellt001,09/03/1986
Bell,Trevor,bellt002,08/12/2009
Bell,Wally,bellw901,06/16/1992
Bella,Zeke,bellz101,09/11/1957
Bellan,Steve,bells101,05/09/1871
Belle,Albert,bellj002,07/15/1989
Bellhorn,Mark,bellm002,06/10/1997
Belliard,Rafael,bellr001,09/06/1982
Belliard,Ronnie,bellr002,09/12/1998
Bellinger,Clay,bellc001,04/09/1999
Bellino,Dan,belld901,06/25/2008
Bellman,Jack,bellj102,04/23/1889
Belloir,Rob,bellr102,08/02/1975
Bellorin,Edwin,belle002,08/07/2007
Below,Duane,belod001,07/20/2011
Belt,Brandon,beltb001,03/31/2011
Beltran,Carlos,beltc001,09/14/1998
Beltran,Francis,beltf001,06/28/2002
Beltran,Rigo,beltr001,06/02/1997
Beltre,Adrian,belta001,06/24/1998
Beltre,Esteban,belte001,09/03/1991
Beltre,Omar,belto001,06/30/2010
Bemis,Harry,bemih101,04/23/1902
Benard,Marvin,benam001,09/05/1995
Benavides,Freddie,benaf001,05/14/1991
Bench,Johnny,bencj101,08/28/1967
Bendekovits,Joe,bendj901,04/20/1979
Bender,Chief,bendc101,04/20/1903
Benedict,Art,benea101,05/14/1883
Benedict,Bruce,beneb001,08/18/1978
Benes,Alan,benea002,09/19/1995
Benes,Andy,benea001,08/11/1989
Benes,Joe,benej101,05/09/1931
Benge,Ray,bengr101,09/26/1925
Bengough,Benny,bengb101,05/18/1923
Beniquez,Juan,benij001,09/04/1971
Benitez,Armando,benia001,07/28/1994
Benitez,Yamil,beniy001,09/15/1995
Benjamin,Mike,benjm001,07/07/1989
Benjamin,Stan,benjs101,09/16/1939
Benn,Henry,bennh101,09/24/1914
Benners,Ike,benni101,05/01/1884
Bennett,Bugs,morrb103,07/20/1918
Bennett,Charlie,bennc101,05/01/1878
Bennett,Dave,bennd102,06/12/1964
Bennett,Dennis,bennd101,05/12/1962
Bennett,Erik,benne001,05/15/1995
Bennett,Frank,bennf102,09/17/1927
Bennett,Fred,bennf101,04/13/1928
Bennett,Gary,benng001,09/24/1995
Bennett,Herschel,bennh102,04/19/1923
Bennett,Jack,bennj901,05/14/1893
Bennett,Jeff,bennj002,04/06/2004
Bennett,Joe,bennj101,07/05/1923
Bennett,Joel,bennj001,07/15/1998
Bennett,Pug,bennp101,04/12/1906
Bennett,Shayne,benns001,08/22/1997
Benoit,Joaquin,benoj001,08/08/2001
Benson,Allen,bensa101,08/19/1934
Benson,Joe,bensj001,09/06/2011
Benson,Kris,bensk001,04/09/1999
Benson,Vern,bensv101,07/31/1943
Bentley,Cy,bentc101,04/26/1872
Bentley,Jack,bentj101,09/06/1913
Benton,Al,benta101,04/18/1934
Benton,Butch,bentb001,09/14/1978
Benton,Larry,bentl101,04/19/1923
Benton,Rabbit,bentr101,09/13/1922
Benton,Rube,bentr102,06/28/1910
Benton,Sid,bents101,04/18/1922
Bentz,Chad,bentc001,04/07/2004
Benz,Joe,benzj101,08/16/1911
Benzinger,Todd,benzt001,06/21/1987
Berardino,Dick,berad801,04/03/1989
Berardino,Johnny,beraj101,04/22/1939
Berberet,Lou,berbl101,09/17/1954
Berblinger,Jeff,berbj001,09/07/1997
Bere,Jason,berej002,05/27/1993
Berenguer,Juan,berej001,08/17/1978
Berenyi,Bruce,bereb001,07/05/1980
Berg,Dave,bergd002,04/02/1998
Berg,Justin,bergj002,08/13/2009
Berg,Moe,bergm103,06/27/1923
Bergamo,Augie,berga102,04/25/1944
Bergen,Bill,bergb102,05/06/1901
Bergen,Marty,bergm102,04/17/1896
Berger,Boze,bergb101,08/17/1932
Berger,Brandon,bergb001,09/09/2001
Berger,Clarence,bergc101,09/23/1914
Berger,Frederick,bergf901,08/24/1886
Berger,Heinie,bergh101,05/06/1907
Berger,Joe,bergj103,04/11/1913
Berger,Johnny,bergj102,04/20/1922
Berger,Tun,bergt101,05/09/1890
Berger,Wally,bergw101,04/15/1930
Bergeron,Peter,bergp001,09/07/1999
Bergesen,Brad,bergb002,04/21/2009
Bergh,John,bergj101,08/05/1876
Berghammer,Marty,bergm101,09/08/1911
Bergman,Al,berga101,08/29/1916
Bergman,Dave,bergd001,08/26/1975
Bergman,Dusty,bergd003,06/09/2004
Bergman,Sean,bergs001,07/07/1993
Bergmann,Jason,bergj001,08/28/2005
Bergolla,William,bergw001,05/09/2005
Beringer,C.B.,beric801,04/10/1967
Berkelbach,Frank,berkf101,07/04/1884
Berken,Jason,berkj001,05/26/2009
Berkenstock,Nate,berkn101,10/30/1871
Berkman,Lance,berkl001,07/16/1999
Berly,Jack,berlj101,04/22/1924
Berman,Bob,bermb101,06/04/1918
Bernadina,Roger,bernr001,06/29/2008
Bernal,Victor,bernv101,04/06/1977
Bernard,Curt,bernc101,09/17/1900
Bernard,Dwight,bernd101,06/29/1978
Bernard,Joe,bernj102,09/23/1909
Bernazard,Tony,bernt001,07/13/1979
Bernero,Adam,berna001,08/01/2000
Bernhard,Bill,bernb101,04/24/1899
Bernhardt,Carlos,bernc801,03/31/1998
Bernhardt,Juan,bernj101,07/10/1976
Bernhardt,Walter,bernw101,07/16/1918
Bernier,Carlos,bernc102,04/22/1953
Bernier,Doug,bernd001,06/17/2008
Bero,Johnny,beroj101,09/26/1948
Berra,Dale,berrd001,08/22/1977
Berra,Yogi,berry101,09/22/1946
Berran,Dennis,berrd101,08/11/1912
Berres,Ray,berrr101,04/24/1934
Berroa,Angel,berra001,09/18/2001
Berroa,Geronimo,berrg001,04/05/1989
Berry,Charlie,berrc102,04/30/1884
Berry,Charlie,berrc103,06/15/1925
Berry,Claude,berrc101,04/22/1904
Berry,Joe,berrj101,09/04/1902
Berry,Joe,berrj103,07/18/1921
Berry,Joe,berrj102,09/06/1942
Berry,Ken,berrk101,09/09/1962
Berry,Mark,berrm801,07/28/2003
Berry,Neil,berrn101,04/20/1948
Berry,Sean,berrs001,09/17/1990
Berry,Tom,berrt101,09/02/1871
Berryhill,Damon,berrd002,09/05/1987
Bertaina,Frank,bertf101,08/01/1964
Berte,Harry,berth102,09/17/1903
Bertell,Dick,bertd101,09/22/1960
Berthrong,Henry,berth101,05/05/1871
Bertoia,Reno,bertr101,09/22/1953
Bertotti,Mike,bertm001,07/29/1995
Bertrand,Lefty,bertl101,04/15/1936
Berumen,Andres,berua001,04/27/1995
Besana,Fred,besaf101,04/18/1956
Bescher,Bob,bescb101,09/05/1908
Besse,Herman,bessh101,04/19/1940
Bessent,Don,bessd101,07/17/1955
Best,Karl,bestk001,08/19/1983
Bestick,William,bestu101,06/20/1872
Beswick,Jim,beswj101,08/09/1978
Betances,Dellin,betad001,09/22/2011
Betancourt,Rafael,betar001,07/13/2003
Betancourt,Yuniesky,betay001,07/28/2005
Betcher,Frank,betcf101,05/21/1910
Betcher,Ralph,betcr901,05/21/1976
Betemit,Wilson,betew001,09/18/2001
Bethea,Bill,bethb101,09/13/1964
Bethke,Jim,bethj101,04/12/1965
Bettencourt,Larry,bettl101,06/02/1928
Bettendorf,Jeff,bettj001,04/08/1984
Betts,Harry,betth102,09/22/1903
Betts,Huck,betth101,04/26/1920
Betts,William,bettw901,08/15/1894
Betzel,Bruno,betzb101,09/03/1914
Bevacqua,Kurt,bevak001,06/22/1971
Bevan,Hal,bevah101,04/24/1952
Bevens,Bill,beveb101,05/12/1944
Beverlin,Jason,bevej001,07/29/2002
Bevil,Brian,bevib001,06/17/1996
Bevil,Lou,bevil101,09/02/1942
Beville,Ben,bevib101,05/24/1901
Beville,Monte,bevim101,04/24/1903
Bevington,Terry,bevit801,06/02/1995
Bezdek,Hugo,bezdh801,07/04/1917
Biagini,Greg,biagg801,04/06/1992
Bialas,Dave,biald801,04/06/1993
Bialorucki,Larry,biall901,04/26/1995
Biancalana,Buddy,bianb001,09/12/1982
Bianco,Tommy,biant101,05/28/1975
Biasetti,Hank,biash101,04/23/1949
Bibby,Jim,bibbj001,09/04/1972
Bible,Jon,biblj901,10/02/1984
Bichette,Dante,bichd001,09/05/1988
Bickerton,John,bicku801,08/02/1884
Bickford,Vern,bickv101,04/24/1948
Bickham,Dan,bickd101,08/13/1886
Bicknell,Charlie,bickc101,04/22/1948
Biddle,Rocky,biddr001,08/10/2000
Biecher,Ed,beece102,09/26/1897
Bielaski,Oscar,bielo101,04/24/1872
Bielecki,Mike,bielm001,09/14/1984
Biemiller,Harry,biemh101,08/26/1920
Bierbauer,Lou,bierl101,04/17/1886
Bierbrodt,Nick,biern001,06/07/2001
Bierd,Randor,bierr001,04/02/2008
Bierhalter,Bits,bierb901,07/22/1918
Bierman,Charles,bierc101,06/21/1871
Bieser,Steve,biess001,04/01/1997
Bigbee,Carson,bigbc101,08/24/1916
Bigbee,Lyle,bigbl101,04/15/1920
Bigbie,Larry,bigbl001,06/23/2001
Bigelow,Elliot,bigee101,04/18/1929
Bigelow,W.J.,bigew901,10/28/1875
Biggio,Craig,biggc001,06/26/1988
Biggs,Charlie,biggc101,09/03/1932
Bigler,Ivan,bigli101,05/06/1917
Bignell,George,bigng101,09/27/1884
Biittner,Larry,biitl101,07/17/1970
Bilardello,Dann,bilad001,04/11/1983
Bilbrey,Jim,bilbj101,05/17/1949
Bildilli,Emil,bilde101,08/24/1937
Bilko,Steve,bilks101,09/22/1949
Billiard,Harry,billh101,07/31/1908
Billingham,Jack,billj101,04/11/1968
Billings,Bruce,billb002,05/27/2011
Billings,Dick,billd101,09/11/1968
Billings,Josh,billj103,09/09/1913
Billings,Josh,billj102,08/17/1927
Billingsley,Brent,billb001,05/20/1999
Billingsley,Chad,billc001,06/15/2006
Billmeyer,Mick,billm801,04/05/1994
Binks,George,binkg101,09/23/1944
Biras,Steve,biras101,09/15/1944
Birchall,Jud,bircj101,05/02/1882
Bird,Doug,birdd101,04/29/1973
Bird,Frank,birdf101,04/16/1892
Bird,George,birdg101,05/06/1871
Bird,Red,birdr101,09/17/1921
Birdsall,Dave,birdd102,05/05/1871
Birkbeck,Mike,birkm001,08/17/1986
Birkins,Kurt,birkk001,05/04/2006
Birkofer,Ralph,birkr101,04/25/1933
Birmingham,Joe,birmj101,09/12/1906
Birrer,Babe,birrb101,06/05/1955
Birtsas,Tim,birtt001,05/03/1985
Biscan,Frank,biscf101,05/03/1942
Bischoff,John,biscj101,04/18/1925
Bisenius,Joe,bisej001,04/05/2007
Bishop,Bill,bishb101,09/13/1886
Bishop,Bill,bishb102,09/15/1921
Bishop,Charlie,bishc101,08/22/1952
Bishop,Frank,bishf101,05/27/1884
Bishop,Homer,bishh901,04/11/1979
Bishop,Jim,bishj101,04/26/1923
Bishop,Lloyd,bishl101,09/05/1914
Bishop,Max,bishm102,04/15/1924
Bishop,Mike,bishm101,04/16/1983
Bisland,Rivington,bislr101,09/13/1912
Bissonette,Del,bissd101,04/11/1928
Bithorn,Hi,bithh101,04/15/1942
Bitker,Joe,bitkj001,07/31/1990
